,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition,Commune,Sous_Commune,Commune_Principale,Province,Region
8577,1180,APARTMENT,PENTHOUSE,850000.0,3,216.0,1,0,0,1,24.0,0,,,4.0,0,GOOD,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
8578,7340,HOUSE,HOUSE,165000.0,2,145.0,1,0,0,1,43.0,1,,326.0,3.0,0,GOOD,Colfontaine,Non,COLFONTAINE,HAINAUT,WALLONIE
8579,9400,APARTMENT,APARTMENT,219000.0,2,,1,0,0,1,2.0,0,,,2.0,0,AS_NEW,Ninove,Non,NINOVE,FLANDRE-ORIENTALE,VLAANDEREN
8580,4020,HOUSE,HOUSE,75000.0,1,,0,0,0,1,,1,32.0,0.0,2.0,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE
8581,2830,HOUSE,HOUSE,275200.0,3,153.0,0,0,0,1,24.0,1,,218.0,3.0,0,,Willebroek,Non,WILLEBROEK,ANVERS,VLAANDEREN
8582,4000,APARTMENT,PENTHOUSE,295000.0,4,140.0,1,0,0,1,,1,3000.0,,,0,AS_NEW,Liège,Non,LIÈGE,LIEGE,WALLONIE
8583,2800,HOUSE,HOUSE,420000.0,3,152.0,1,0,0,1,,1,55.0,0.0,,0,AS_NEW,Mechelen,Non,MECHELEN,ANVERS,VLAANDEREN
8584,1300,HOUSE,HOUSE,399000.0,5,220.0,1,0,0,1,40.0,1,150.0,300.0,3.0,0,JUST_RENOVATED,Wavre,Non,WAVRE,BRABANT WALLON,WALLONIE
8585,1780,HOUSE,VILLA,320000.0,3,,1,0,0,1,,0,,657.0,4.0,0,TO_BE_DONE_UP,Wemmel,Non,WEMMEL,BRABANT FLAMAND,VLAANDEREN
8586,4040,HOUSE,HOUSE,159000.0,4,125.0,1,0,0,1,15.0,1,50.0,147.0,2.0,0,,Herstal,Non,HERSTAL,LIEGE,WALLONIE
8587,4000,HOUSE,HOUSE,345000.0,4,146.0,0,0,0,1,5.0,0,,5.0,,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE
8588,8200,APARTMENT,APARTMENT,335000.0,2,84.0,1,0,0,0,,1,,,2.0,0,AS_NEW,Sint-Andries,Oui,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
8589,8820,APARTMENT,APARTMENT,259000.0,3,145.0,1,0,0,1,,0,,,2.0,0,,Torhout,Non,TORHOUT,FLANDRE-OCCIDENTALE,VLAANDEREN
8590,9700,HOUSE,HOUSE,338801.0,3,120.0,1,0,0,0,,1,,347.0,3.0,0,,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN
8591,1040,APARTMENT,APARTMENT,675000.0,4,182.0,1,0,0,0,,0,,,2.0,0,AS_NEW,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES
8592,8800,APARTMENT,APARTMENT,360000.0,2,93.0,1,0,0,1,21.0,0,,,,0,,Roeselare,Non,ROESELARE,FLANDRE-OCCIDENTALE,VLAANDEREN
8593,5060,HOUSE,HOUSE,125000.0,3,,0,0,0,0,,0,,0.0,3.0,0,,Arsimont,Oui,SAMBREVILLE,NAMUR,WALLONIE
8594,4420,HOUSE,APARTMENT_BLOCK,299000.0,4,,0,0,0,1,20.0,1,78.0,0.0,2.0,0,JUST_RENOVATED,Saint-Nicolas,Non,SAINT-NICOLAS,LIEGE,WALLONIE
8595,8790,APARTMENT,APARTMENT,295000.0,3,100.0,1,0,0,0,,0,,,,0,AS_NEW,Waregem,Non,WAREGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
8596,1070,APARTMENT,APARTMENT,159000.0,1,50.0,1,0,0,0,,0,,,2.0,0,GOOD,Anderlecht,Non,ANDERLECHT,BRUXELLES,BRUXELLES
8597,9550,HOUSE,HOUSE,264500.0,3,206.0,0,0,0,1,21.0,1,,214.0,2.0,0,,Herzele,Non,HERZELE,FLANDRE-ORIENTALE,VLAANDEREN
8598,4130,APARTMENT,APARTMENT,200000.0,2,91.0,0,0,0,1,12.0,0,,,2.0,0,AS_NEW,Esneux,Non,ESNEUX,LIEGE,WALLONIE
8599,9160,HOUSE,VILLA,1365000.0,3,320.0,1,0,1,0,,1,1500.0,1500.0,4.0,0,AS_NEW,Lokeren,Non,LOKEREN,FLANDRE-ORIENTALE,VLAANDEREN
8600,2530,APARTMENT,APARTMENT,168000.0,1,,0,0,0,0,,0,,,,0,AS_NEW,Boechout,Non,BOECHOUT,ANVERS,VLAANDEREN
8601,3300,HOUSE,HOUSE,238000.0,2,139.0,1,0,0,1,18.0,1,81.0,185.0,2.0,0,GOOD,Tienen,Non,TIENEN,BRABANT FLAMAND,VLAANDEREN
8602,8800,APARTMENT,APARTMENT,237000.0,2,101.0,1,0,0,1,6.0,0,,,,0,,Roeselare,Non,ROESELARE,FLANDRE-OCCIDENTALE,VLAANDEREN
8603,8730,HOUSE,HOUSE,265000.0,3,,0,0,0,0,,1,1400.0,1300.0,,0,TO_RENOVATE,Beernem,Non,BEERNEM,FLANDRE-OCCIDENTALE,VLAANDEREN
8604,8620,HOUSE,HOUSE,215000.0,2,106.0,1,0,0,0,,0,,106.0,2.0,0,GOOD,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN
8605,8000,APARTMENT,PENTHOUSE,895000.0,3,170.0,1,0,0,1,7.0,0,,,,0,AS_NEW,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
8606,7033,APARTMENT,APARTMENT,140000.0,2,82.0,1,0,0,0,,0,,,2.0,0,GOOD,Cuesmes,Oui,MONS,HAINAUT,WALLONIE
8607,6060,HOUSE,HOUSE,165000.0,3,,0,0,0,0,,0,,0.0,2.0,0,,Gilly,Oui,CHARLEROI,HAINAUT,WALLONIE
8608,9230,HOUSE,HOUSE,235000.0,3,109.0,1,0,0,1,,0,,119.0,2.0,0,GOOD,Wetteren,Non,WETTEREN,FLANDRE-ORIENTALE,VLAANDEREN
8609,8450,APARTMENT,APARTMENT,265000.0,2,82.0,1,1,0,1,8.0,1,,,,0,,Bredene,Non,BREDENE,FLANDRE-OCCIDENTALE,VLAANDEREN
8610,1050,APARTMENT,APARTMENT,1519000.0,3,217.0,1,0,0,1,10.0,0,,,3.0,1,,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
8611,8890,APARTMENT,APARTMENT,412335.0,3,166.0,1,0,0,1,166.0,1,,,,0,,Moorslede,Non,MOORSLEDE,FLANDRE-OCCIDENTALE,VLAANDEREN
8612,2880,HOUSE,HOUSE,379000.0,3,184.0,0,0,0,1,,1,59.0,136.0,,0,,Bornem,Non,BORNEM,ANVERS,VLAANDEREN
8613,1150,HOUSE,HOUSE,2150000.0,6,400.0,1,0,0,1,,0,,400.0,4.0,0,AS_NEW,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
8614,1030,APARTMENT,FLAT_STUDIO,219000.0,0,40.0,1,0,0,1,13.0,1,,,2.0,0,GOOD,Schaerbeek,Non,SCHAERBEEK,BRUXELLES,BRUXELLES
8615,7050,APARTMENT,APARTMENT,174000.0,2,83.0,1,0,0,1,9.0,0,,,4.0,0,AS_NEW,Jurbise,Non,JURBISE,HAINAUT,WALLONIE
8616,4000,HOUSE,APARTMENT_BLOCK,450000.0,4,352.0,0,0,0,0,,0,,0.0,3.0,0,,Liège,Non,LIÈGE,LIEGE,WALLONIE
8617,8300,HOUSE,VILLA,3500000.0,3,346.0,1,0,0,1,,1,656.0,656.0,4.0,0,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
8618,8400,APARTMENT,APARTMENT,269000.0,5,325.0,1,0,0,0,,0,,,2.0,0,TO_RENOVATE,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN
8619,8300,APARTMENT,APARTMENT,1985000.0,4,139.0,1,0,0,1,,0,,,2.0,0,TO_RENOVATE,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
8620,8620,APARTMENT,APARTMENT,465000.0,3,125.0,1,0,0,0,,0,,,3.0,0,GOOD,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN
8621,7850,APARTMENT,APARTMENT,159500.0,2,106.0,1,0,0,0,,0,,,2.0,0,,Enghien,Non,ENGHIEN,HAINAUT,WALLONIE
8622,1040,APARTMENT,APARTMENT,309000.0,2,100.0,1,0,0,1,3.0,0,,,2.0,0,GOOD,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES
8623,2140,APARTMENT,APARTMENT,145000.0,1,60.0,1,0,0,1,4.0,0,,,3.0,0,,Borgerhout,Oui,ANTWERPEN,ANVERS,VLAANDEREN
8624,1000,APARTMENT,APARTMENT,390000.0,2,94.0,1,0,0,1,14.0,0,,,4.0,0,,Bruxelles,Non,BRUXELLES,BRUXELLES,BRUXELLES
8625,1480,HOUSE,HOUSE,298000.0,3,,1,0,0,1,,0,,0.0,,0,GOOD,Tubize,Non,TUBIZE,BRABANT WALLON,WALLONIE
8626,1340,HOUSE,VILLA,451000.0,3,188.0,1,0,0,1,10.0,1,864.0,0.0,,0,AS_NEW,Ottignies,Oui,OTTIGNIES-LOUVAIN-LA-NEUVE,BRABANT WALLON,WALLONIE
8627,1000,APARTMENT,APARTMENT,366000.0,1,70.0,1,0,0,1,12.0,0,,,2.0,0,,Bruxelles,Non,BRUXELLES,BRUXELLES,BRUXELLES
8628,9400,HOUSE,VILLA,300000.0,3,,1,0,0,0,,0,,6423.0,4.0,0,GOOD,Ninove,Non,NINOVE,FLANDRE-ORIENTALE,VLAANDEREN
8629,1150,APARTMENT,PENTHOUSE,685000.0,2,130.0,1,0,0,1,75.0,0,,,4.0,0,TO_BE_DONE_UP,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
8630,9660,HOUSE,HOUSE,350000.0,3,191.0,1,0,0,0,,1,,1780.0,,0,TO_RENOVATE,Brakel,Non,BRAKEL,FLANDRE-ORIENTALE,VLAANDEREN
8631,5580,HOUSE,VILLA,295000.0,5,185.0,1,0,0,1,20.0,1,735.0,735.0,,0,GOOD,Rochefort,Non,ROCHEFORT,NAMUR,WALLONIE
8632,9040,HOUSE,HOUSE,360000.0,5,,1,0,0,1,35.0,0,,140.0,,0,JUST_RENOVATED,Sint-Amandsberg,Oui,GENT,FLANDRE-ORIENTALE,VLAANDEREN
8633,2018,APARTMENT,APARTMENT,202000.0,1,,1,0,0,1,5.0,0,,,,0,,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
8634,6250,HOUSE,HOUSE,180000.0,4,,0,0,0,1,35.0,1,50.0,50.0,3.0,0,AS_NEW,Aiseau,Oui,AISEAU-PRESLES,HAINAUT,WALLONIE
8635,1050,HOUSE,MIXED_USE_BUILDING,599000.0,3,270.0,1,0,0,1,95.0,0,,150.0,4.0,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
8636,1180,HOUSE,VILLA,2790000.0,8,550.0,1,0,0,1,50.0,1,1650.0,2000.0,4.0,1,,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
8637,8400,HOUSE,HOUSE,285000.0,3,120.0,1,0,0,0,,0,,170.0,,0,,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN
8638,1050,APARTMENT,APARTMENT,490000.0,3,101.0,1,0,1,0,,0,,,2.0,0,,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
8639,1410,APARTMENT,APARTMENT,335000.0,2,104.0,0,0,0,1,15.0,0,,,,0,AS_NEW,Waterloo,Non,WATERLOO,BRABANT WALLON,WALLONIE
8640,1020,HOUSE,TOWN_HOUSE,650000.0,4,215.0,1,0,0,1,24.0,1,94.0,252.0,2.0,0,AS_NEW,Laeken,Oui,BRUXELLES,BRUXELLES,BRUXELLES
8641,9890,APARTMENT,APARTMENT,220000.0,1,56.0,1,0,0,1,13.0,0,,,4.0,0,,Gavere,Non,GAVERE,FLANDRE-ORIENTALE,VLAANDEREN
8642,3530,HOUSE,HOUSE,330000.0,3,150.0,1,0,0,1,,0,,687.0,4.0,0,GOOD,Helchteren,Oui,HOUTHALEN-HELCHTEREN,LIMBOURG,VLAANDEREN
8643,8300,APARTMENT,APARTMENT,595000.0,2,87.0,0,0,0,1,,0,,,,0,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
8644,4053,HOUSE,HOUSE,395000.0,5,193.0,1,0,0,1,,1,775.0,0.0,4.0,0,JUST_RENOVATED,Embourg,Oui,CHAUDFONTAINE,LIEGE,WALLONIE
8645,8380,APARTMENT,APARTMENT,210000.0,2,82.0,1,0,0,1,,0,,,,0,AS_NEW,Dudzele,Oui,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
8646,8000,HOUSE,HOUSE,450000.0,3,204.0,0,0,0,1,,0,,126.0,,0,,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
8647,1340,APARTMENT,GROUND_FLOOR,280000.0,1,68.0,0,0,0,1,29.0,1,16.0,,2.0,0,AS_NEW,Ottignies,Oui,OTTIGNIES-LOUVAIN-LA-NEUVE,BRABANT WALLON,WALLONIE
8648,4100,HOUSE,HOUSE,97500.0,4,160.0,1,0,0,0,,0,,0.0,2.0,0,TO_RENOVATE,Seraing,Non,SERAING,LIEGE,WALLONIE
8649,8530,HOUSE,HOUSE,160000.0,3,161.0,1,0,0,0,,1,9.0,110.0,2.0,0,TO_BE_DONE_UP,Harelbeke,Non,HARELBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN
8650,1180,HOUSE,HOUSE,475000.0,3,160.0,1,0,0,1,,1,120.0,170.0,2.0,0,TO_RENOVATE,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
8651,9620,APARTMENT,SERVICE_FLAT,200000.0,1,62.0,1,0,0,1,4.0,0,,,4.0,0,GOOD,Zottegem,Non,ZOTTEGEM,FLANDRE-ORIENTALE,VLAANDEREN
8652,1160,APARTMENT,APARTMENT,375000.0,1,76.0,1,0,0,1,25.0,0,,,,0,AS_NEW,Auderghem,Non,AUDERGHEM,BRUXELLES,BRUXELLES
8653,4000,APARTMENT,APARTMENT,799000.0,4,250.0,1,0,0,1,19.0,0,,,,0,AS_NEW,Liège,Non,LIÈGE,LIEGE,WALLONIE
8654,4920,HOUSE,HOUSE,294500.0,4,170.0,0,0,0,1,24.0,0,,0.0,,0,,Aywaille,Non,AYWAILLE,LIEGE,WALLONIE
8655,1325,APARTMENT,APARTMENT,260000.0,2,90.0,1,0,0,1,3.0,0,,,3.0,0,GOOD,Chaumont-Gistoux,Non,CHAUMONT-GISTOUX,BRABANT WALLON,WALLONIE
8656,2960,HOUSE,HOUSE,625000.0,5,320.0,1,0,1,0,,0,,509.0,3.0,0,AS_NEW,Brecht,Non,BRECHT,ANVERS,VLAANDEREN
8657,6790,HOUSE,HOUSE,220000.0,3,120.0,0,0,0,0,,1,,840.0,4.0,0,TO_RENOVATE,Aubange,Non,AUBANGE,LUXEMBOURG,WALLONIE
8658,4890,APARTMENT,DUPLEX,259000.0,3,135.0,0,0,0,1,,0,,,4.0,0,AS_NEW,Clermont,Oui,THIMISTER-CLERMONT,LIEGE,WALLONIE
8659,8380,HOUSE,HOUSE,375000.0,3,220.0,1,0,0,0,,1,,2370.0,,0,TO_BE_DONE_UP,Dudzele,Oui,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
8660,6953,HOUSE,HOUSE,229000.0,3,140.0,1,0,0,0,,1,160.0,160.0,3.0,0,JUST_RENOVATED,Ambly,Oui,NASSOGNE,LUXEMBOURG,WALLONIE
8661,1420,APARTMENT,APARTMENT,377150.0,3,139.0,1,0,0,1,20.0,1,325.0,,,0,AS_NEW,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
8662,9570,HOUSE,HOUSE,248000.0,3,145.0,1,0,0,0,,1,,292.0,3.0,0,,Deftinge,Oui,LIERDE,FLANDRE-ORIENTALE,VLAANDEREN
8663,4500,HOUSE,HOUSE,275000.0,4,185.0,1,0,0,1,,1,,620.0,3.0,0,TO_BE_DONE_UP,Huy,Non,HUY,LIEGE,WALLONIE
8664,1500,APARTMENT,APARTMENT,305000.0,2,90.0,0,0,0,0,,0,,,,0,,Halle,Non,HALLE,BRABANT FLAMAND,VLAANDEREN
8665,8300,APARTMENT,APARTMENT,1985000.0,4,174.0,0,0,0,0,,0,,,,0,,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
8666,2140,APARTMENT,DUPLEX,425000.0,3,122.0,1,0,0,0,,0,,,,0,AS_NEW,Borgerhout,Oui,ANTWERPEN,ANVERS,VLAANDEREN
8667,9320,APARTMENT,APARTMENT,220000.0,2,,0,0,0,0,,0,,,,0,,Erembodegem,Oui,AALST,FLANDRE-ORIENTALE,VLAANDEREN
8668,3670,HOUSE,HOUSE,100000.0,4,,0,0,0,0,,0,,2062.0,4.0,0,,Ellikom,Oui,OUDSBERGEN,LIMBOURG,VLAANDEREN
8669,9000,HOUSE,MIXED_USE_BUILDING,975000.0,4,375.0,0,0,0,1,,0,,117.0,,0,TO_BE_DONE_UP,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN
8670,2000,APARTMENT,APARTMENT,299000.0,2,90.0,1,0,0,1,,0,,,2.0,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
8671,8480,APARTMENT,DUPLEX,249000.0,2,100.0,1,0,0,0,,0,,,2.0,0,GOOD,Ichtegem,Non,ICHTEGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
8672,1060,APARTMENT,FLAT_STUDIO,199000.0,0,51.0,1,0,0,0,,0,,,2.0,0,,Saint-Gilles,Non,SAINT-GILLES,BRUXELLES,BRUXELLES
8673,8780,HOUSE,HOUSE,340000.0,3,162.0,0,0,0,1,,0,,756.0,,0,AS_NEW,Oostrozebeke,Non,OOSTROZEBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN
8674,3770,HOUSE,HOUSE,135000.0,5,204.0,1,0,0,0,,1,,305.0,3.0,0,TO_RENOVATE,Riemst,Non,RIEMST,LIMBOURG,VLAANDEREN
8675,4540,HOUSE,HOUSE,399000.0,5,258.0,1,0,1,1,50.0,1,150.0,838.0,4.0,0,GOOD,Amay,Non,AMAY,LIEGE,WALLONIE
8676,9680,HOUSE,HOUSE,320000.0,5,298.0,0,0,0,0,,0,,1006.0,,0,GOOD,Etikhove,Oui,MAARKEDAL,FLANDRE-ORIENTALE,VLAANDEREN
8677,1340,APARTMENT,GROUND_FLOOR,340000.0,2,97.0,1,0,0,1,33.0,1,175.0,,,0,,Ottignies,Oui,OTTIGNIES-LOUVAIN-LA-NEUVE,BRABANT WALLON,WALLONIE
8678,1325,APARTMENT,APARTMENT,295000.0,1,75.0,1,0,0,1,,0,,,,0,AS_NEW,Chaumont-Gistoux,Non,CHAUMONT-GISTOUX,BRABANT WALLON,WALLONIE
8679,9820,HOUSE,HOUSE,376000.0,3,,0,0,0,0,,1,500.0,641.0,,0,,Merelbeke,Non,MERELBEKE,FLANDRE-ORIENTALE,VLAANDEREN
8680,4870,HOUSE,HOUSE,159000.0,3,130.0,0,0,0,1,25.0,1,100.0,221.0,4.0,0,TO_RENOVATE,Forêt,Oui,TROOZ,LIEGE,WALLONIE
8681,1080,APARTMENT,APARTMENT,225000.0,2,110.0,1,0,0,0,,0,,,2.0,0,GOOD,Molenbeek-Saint-Jean,Non,MOLENBEEK-SAINT-JEAN,BRUXELLES,BRUXELLES
8682,8620,APARTMENT,APARTMENT,960000.0,2,107.0,1,0,0,1,,0,,,,0,,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN
8683,3473,HOUSE,HOUSE,375000.0,3,220.0,1,0,0,1,25.0,1,2165.0,3377.0,4.0,0,GOOD,Waanrode,Oui,KORTENAKEN,BRABANT FLAMAND,VLAANDEREN
8684,4317,HOUSE,HOUSE,175000.0,3,114.0,1,0,0,0,,0,,0.0,3.0,0,GOOD,Faimes,Non,FAIMES,LIEGE,WALLONIE
8685,8370,HOUSE,HOUSE,249000.0,3,160.0,1,0,0,1,,0,,100.0,,0,GOOD,Blankenberge,Non,BLANKENBERGE,FLANDRE-OCCIDENTALE,VLAANDEREN
8686,4000,HOUSE,APARTMENT_BLOCK,345000.0,4,146.0,0,0,0,1,5.0,0,,5.0,,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE
8687,1210,APARTMENT,APARTMENT,220000.0,1,50.0,1,0,0,0,,0,,,,0,AS_NEW,Saint-Josse-ten-Noode,Non,SAINT-JOSSE-TEN-NOODE,BRUXELLES,BRUXELLES
8688,8530,APARTMENT,APARTMENT,202500.0,2,89.0,1,0,0,1,45.0,1,,,,0,AS_NEW,Harelbeke,Non,HARELBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN
8689,9550,HOUSE,HOUSE,264900.0,3,206.0,0,0,0,1,21.0,1,,216.0,2.0,0,,Herzele,Non,HERZELE,FLANDRE-ORIENTALE,VLAANDEREN
8690,7700,APARTMENT,APARTMENT,219000.0,2,110.0,1,0,0,1,10.0,0,,,,0,GOOD,Mouscron,Non,MOUSCRON,HAINAUT,WALLONIE
8691,9900,HOUSE,HOUSE,288417.0,3,124.0,1,0,0,0,,1,206.0,268.0,3.0,0,AS_NEW,Eeklo,Non,EEKLO,FLANDRE-ORIENTALE,VLAANDEREN
8692,1000,APARTMENT,APARTMENT,369000.0,2,80.0,1,0,0,0,,0,,,,0,,Bruxelles,Non,BRUXELLES,BRUXELLES,BRUXELLES
8693,2630,HOUSE,HOUSE,439000.0,4,214.0,1,0,0,1,22.0,0,,228.0,2.0,0,,Aartselaar,Non,AARTSELAAR,ANVERS,VLAANDEREN
8694,9800,HOUSE,COUNTRY_COTTAGE,585000.0,3,235.0,1,0,1,0,,1,,4560.0,4.0,0,,Deinze,Non,DEINZE,FLANDRE-ORIENTALE,VLAANDEREN
8695,1000,HOUSE,MIXED_USE_BUILDING,3800000.0,0,1038.0,1,0,0,1,,1,12.0,490.0,2.0,0,GOOD,Bruxelles,Non,BRUXELLES,BRUXELLES,BRUXELLES
8696,9700,APARTMENT,APARTMENT,259000.0,2,100.0,1,0,0,1,48.0,1,,,2.0,0,AS_NEW,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN
8697,6200,HOUSE,HOUSE,132500.0,3,122.0,1,0,0,0,,0,,50.0,2.0,0,,Châtelet,Non,CHÂTELET,HAINAUT,WALLONIE
8698,4100,HOUSE,HOUSE,90000.0,3,,0,0,0,1,,1,,293.0,4.0,0,TO_RENOVATE,Seraing,Non,SERAING,LIEGE,WALLONIE
8699,1050,APARTMENT,APARTMENT,680000.0,2,151.0,1,0,0,1,43.0,0,,,3.0,0,,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
8700,3020,APARTMENT,DUPLEX,245000.0,2,,1,0,0,0,,0,,,,0,,Herent,Non,HERENT,BRABANT FLAMAND,VLAANDEREN
8701,8870,HOUSE,HOUSE,215000.0,3,125.0,0,0,0,1,,1,,306.0,,0,JUST_RENOVATED,Izegem,Non,IZEGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
8702,4560,APARTMENT,GROUND_FLOOR,240000.0,3,153.0,0,0,0,1,,1,126.0,,2.0,0,AS_NEW,Clavier,Non,CLAVIER,LIEGE,WALLONIE
8703,5000,APARTMENT,APARTMENT,299000.0,2,105.0,1,0,0,1,8.0,0,,,2.0,0,AS_NEW,Namur,Non,NAMUR,NAMUR,WALLONIE
8704,6833,HOUSE,EXCEPTIONAL_PROPERTY,385000.0,5,930.0,1,0,0,1,,0,,6797.0,4.0,0,,Ucimont,Oui,BOUILLON,LUXEMBOURG,WALLONIE
8705,2880,HOUSE,HOUSE,379000.0,3,184.0,0,0,0,1,,1,59.0,136.0,,0,,Bornem,Non,BORNEM,ANVERS,VLAANDEREN
8706,7500,APARTMENT,APARTMENT,211000.0,2,86.0,1,0,0,1,19.0,0,,,,0,AS_NEW,Tournai,Non,TOURNAI,HAINAUT,WALLONIE
8707,1150,HOUSE,VILLA,2150000.0,6,400.0,1,0,0,1,50.0,0,,400.0,,0,AS_NEW,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
8708,1150,APARTMENT,APARTMENT,335000.0,2,,1,0,0,1,2.0,0,,,4.0,0,,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
8709,1770,APARTMENT,DUPLEX,314000.0,3,135.0,1,0,0,1,27.0,0,,,,0,,Liedekerke,Non,LIEDEKERKE,BRABANT FLAMAND,VLAANDEREN
8710,4550,HOUSE,HOUSE,415000.0,3,203.0,0,0,0,1,30.0,0,,835.0,3.0,0,,Nandrin,Non,NANDRIN,LIEGE,WALLONIE
8711,9000,HOUSE,HOUSE,299000.0,3,,1,0,0,1,,1,,128.0,2.0,0,GOOD,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN
8712,4000,HOUSE,HOUSE,236000.0,3,130.0,0,0,0,1,,1,30.0,136.0,2.0,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE
8713,1040,APARTMENT,APARTMENT,469000.0,3,140.0,1,0,0,1,4.0,0,,,2.0,0,TO_BE_DONE_UP,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES
8714,8300,APARTMENT,APARTMENT,995000.0,3,107.0,0,0,0,1,,0,,,,0,JUST_RENOVATED,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
8715,1090,APARTMENT,DUPLEX,149000.0,1,75.0,1,0,0,0,,0,,,2.0,0,GOOD,Jette,Non,JETTE,BRUXELLES,BRUXELLES
8716,9000,APARTMENT,APARTMENT,443000.0,3,116.0,0,0,0,1,13.0,0,,,2.0,0,,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN
8717,1050,APARTMENT,APARTMENT,490000.0,2,109.0,1,0,0,0,,0,,,2.0,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
8718,8540,HOUSE,HOUSE,265000.0,3,226.0,0,0,0,0,,1,345.0,437.0,3.0,0,TO_RENOVATE,Deerlijk,Non,DEERLIJK,FLANDRE-OCCIDENTALE,VLAANDEREN
8719,9340,HOUSE,HOUSE,285000.0,4,200.0,1,0,0,1,,0,,0.0,,0,,Lede,Non,LEDE,FLANDRE-ORIENTALE,VLAANDEREN
8720,2018,APARTMENT,APARTMENT,196000.0,1,62.0,1,0,0,1,7.0,0,,,,0,,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
8721,3300,HOUSE,HOUSE,165000.0,1,48.0,1,0,0,1,2.0,0,,0.0,,0,GOOD,Tienen,Non,TIENEN,BRABANT FLAMAND,VLAANDEREN
8722,4300,HOUSE,HOUSE,182000.0,3,,1,0,0,0,,0,,375.0,3.0,0,,Waremme,Non,WAREMME,LIEGE,WALLONIE
8723,8570,APARTMENT,APARTMENT,150000.0,1,72.0,1,0,0,1,15.0,0,,,,0,,Anzegem,Non,ANZEGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
8724,9910,HOUSE,HOUSE,300000.0,2,,1,0,0,0,,1,,1620.0,,0,TO_RENOVATE,Knesselare,Oui,AALTER,FLANDRE-ORIENTALE,VLAANDEREN
